'128, SCC 2048', 'mrtc', 'cover', 1833, 1592
'256, SCC 2048', 'mrtc', 'cover', 1759, 1592
'512, SCC 2048', 'mrtc', 'cover', 1694, 1592
'128, SCC 2048', 'mrtc', 'crc', 15377, 15169
'256, SCC 2048', 'mrtc', 'crc', 15323, 15169
'512, SCC 2048', 'mrtc', 'crc', 15282, 15169
'128, SCC 2048', 'mrtc', 'duff', 1200, 1055
'256, SCC 2048', 'mrtc', 'duff', 1167, 1055
'512, SCC 2048', 'mrtc', 'duff', 1153, 1055
'128, SCC 2048', 'mrtc', 'edn', 49281, 48627
'256, SCC 2048', 'mrtc', 'edn', 49194, 48627
'512, SCC 2048', 'mrtc', 'edn', 49183, 48627
'128, SCC 2048', 'mrtc', 'expint', 77865, 77412
'256, SCC 2048', 'mrtc', 'expint', 77521, 77412
'512, SCC 2048', 'mrtc', 'expint', 77507, 77412
'128, SCC 2048', 'mrtc', 'fac', 691, 546
'256, SCC 2048', 'mrtc', 'fac', 658, 546
'512, SCC 2048', 'mrtc', 'fac', 644, 546
'128, SCC 2048', 'mrtc', 'fdct', 2967, 2808
'256, SCC 2048', 'mrtc', 'fdct', 2934, 2808
'512, SCC 2048', 'mrtc', 'fdct', 2920, 2808
'128, SCC 2048', 'mrtc', 'fft1', 50953, 45659
'256, SCC 2048', 'mrtc', 'fft1', 48582, 45659
'512, SCC 2048', 'mrtc', 'fft1', 47316, 45659
'128, SCC 2048', 'mrtc', 'fibcall', 691, 546
'256, SCC 2048', 'mrtc', 'fibcall', 658, 546
'512, SCC 2048', 'mrtc', 'fibcall', 644, 546
'128, SCC 2048', 'mrtc', 'fir', 2825, 2597
'256, SCC 2048', 'mrtc', 'fir', 2795, 2597
'512, SCC 2048', 'mrtc', 'fir', 2689, 2597
'128, SCC 2048', 'mrtc', 'insertsort', 2127, 1884
'256, SCC 2048', 'mrtc', 'insertsort', 2094, 1884
'512, SCC 2048', 'mrtc', 'insertsort', 1976, 1884
'128, SCC 2048', 'mrtc', 'janne_complex', 989, 804
'256, SCC 2048', 'mrtc', 'janne_complex', 922, 804
'512, SCC 2048', 'mrtc', 'janne_complex', 902, 804
'128, SCC 2048', 'mrtc', 'jfdctint', 4674, 4525
'256, SCC 2048', 'mrtc', 'jfdctint', 4641, 4525
'512, SCC 2048', 'mrtc', 'jfdctint', 4624, 4525
'128, SCC 2048', 'mrtc', 'lcdnum', 1117, 919
'256, SCC 2048', 'mrtc', 'lcdnum', 1087, 919
'512, SCC 2048', 'mrtc', 'lcdnum', 1014, 919
'128, SCC 2048', 'mrtc', 'lms', 6038047, 5250931
'256, SCC 2048', 'mrtc', 'lms', 5643767, 5250931
'512, SCC 2048', 'mrtc', 'lms', 5540555, 5250931
'128, SCC 2048', 'mrtc', 'loop3', 691, 546
'256, SCC 2048', 'mrtc', 'loop3', 658, 546
'512, SCC 2048', 'mrtc', 'loop3', 644, 546
'128, SCC 2048', 'mrtc', 'ludcmp', 53652, 48510
'256, SCC 2048', 'mrtc', 'ludcmp', 51640, 48510
'512, SCC 2048', 'mrtc', 'ludcmp', 50526, 48510
'128, SCC 2048', 'mrtc', 'matmult', 106291, 104221
'256, SCC 2048', 'mrtc', 'matmult', 106258, 104221
'512, SCC 2048', 'mrtc', 'matmult', 104313, 104221
'128, SCC 2048', 'mrtc', 'minmax', 982, 792
'256, SCC 2048', 'mrtc', 'minmax', 938, 792
'512, SCC 2048', 'mrtc', 'minmax', 887, 792
'128, SCC 2048', 'mrtc', 'minver', 12887, 11698
'256, SCC 2048', 'mrtc', 'minver', 12229, 11698
'512, SCC 2048', 'mrtc', 'minver', 12129, 11698
'128, SCC 2048', 'mrtc', 'ndes', 34789, 33550
'256, SCC 2048', 'mrtc', 'ndes', 34686, 33550
'512, SCC 2048', 'mrtc', 'ndes', 34426, 33550
'128, SCC 2048', 'mrtc', 'nsichneu', 21128, 16569
'256, SCC 2048', 'mrtc', 'nsichneu', 16424, 16569
'512, SCC 2048', 'mrtc', 'nsichneu', 18972, 16569
'128, SCC 2048', 'mrtc', 'ns', 12987, 9686
'256, SCC 2048', 'mrtc', 'ns', 9795, 9686
'512, SCC 2048', 'mrtc', 'ns', 9778, 9686
'128, SCC 2048', 'mrtc', 'exam', 6295, 5022
'256, SCC 2048', 'mrtc', 'exam', 5432, 5022
'512, SCC 2048', 'mrtc', 'exam', 5412, 5022
'128, SCC 2048', 'mrtc', 'qurt', 27781, 25066
'256, SCC 2048', 'mrtc', 'qurt', 26500, 25066
'512, SCC 2048', 'mrtc', 'qurt', 25913, 25066
'128, SCC 2048', 'mrtc', 'recursion', 3904, 3171
'256, SCC 2048', 'mrtc', 'recursion', 3280, 3171
'512, SCC 2048', 'mrtc', 'recursion', 3263, 3171
'128, SCC 2048', 'mrtc', 'select', 6467, 5398
'256, SCC 2048', 'mrtc', 'select', 5700, 5398
'512, SCC 2048', 'mrtc', 'select', 5689, 5398
'128, SCC 2048', 'mrtc', 'sqrt', 691, 546
'256, SCC 2048', 'mrtc', 'sqrt', 658, 546
'512, SCC 2048', 'mrtc', 'sqrt', 644, 546
'128, SCC 2048', 'mrtc', 'statemate', 624, 624
'256, SCC 2048', 'mrtc', 'statemate', 624, 624
'512, SCC 2048', 'mrtc', 'statemate', 624, 624
'128, SCC 2048', 'mrtc', 'ud', 14138, 13654
'256, SCC 2048', 'mrtc', 'ud', 14088, 13654
'512, SCC 2048', 'mrtc', 'ud', 14026, 13654
