"512/512", "mrtc", "bs", 725, 836
"1024/1024", "mrtc", "bs", 670, 836
"32/32", "mrtc", "cnt", 3975, 4215
"128/128", "mrtc", "cnt", 3975, 4215
"192/192", "mrtc", "cnt", 3951, 4215
"256/256", "mrtc", "cnt", 3948, 4215
"512/512", "mrtc", "cnt", 3931, 4215
"1024/1024", "mrtc", "cnt", 3862, 4215
"32/32", "mrtc", "compress", 7719, 7314
"128/128", "mrtc", "compress", 7715, 7314
"192/192", "mrtc", "compress", 7685, 7314
"256/256", "mrtc", "compress", 7685, 7314
"512/512", "mrtc", "compress", 7668, 7314
"1024/1024", "mrtc", "compress", 7609, 7314
"32/32", "mrtc", "cover", 1837, 1816
"128/128", "mrtc", "cover", 1833, 1816
"192/192", "mrtc", "cover", 1803, 1816
"256/256", "mrtc", "cover", 1759, 1816
"512/512", "mrtc", "cover", 1694, 1816
"1024/1024", "mrtc", "cover", 1635, 1816
"32/32", "mrtc", "crc", 15370, 15468
"128/128", "mrtc", "crc", 15377, 15468
"192/192", "mrtc", "crc", 15323, 15468
"256/256", "mrtc", "crc", 15323, 15468
"512/512", "mrtc", "crc", 15282, 15468
"1024/1024", "mrtc", "crc", 15199, 15468
"32/32", "mrtc", "duff", 1211, 1249
"128/128", "mrtc", "duff", 1207, 1249
"192/192", "mrtc", "duff", 1167, 1249
"256/256", "mrtc", "duff", 1167, 1249
"512/512", "mrtc", "duff", 1153, 1249
"1024/1024", "mrtc", "duff", 1098, 1249
"32/32", "mrtc", "edn", 49272, 49161
"128/128", "mrtc", "edn", 49267, 49161
"192/192", "mrtc", "edn", 49234, 49161
"256/256", "mrtc", "edn", 49180, 49161
"512/512", "mrtc", "edn", 49163, 49161
"1024/1024", "mrtc", "edn", 49105, 49161
"32/32", "mrtc", "expint", 77872, 77678
"128/128", "mrtc", "expint", 77868, 77678
"192/192", "mrtc", "expint", 77832, 77678
"256/256", "mrtc", "expint", 77521, 77678
"512/512", "mrtc", "expint", 77507, 77678
"1024/1024", "mrtc", "expint", 77452, 77678
"32/32", "mrtc", "fac", 702, 734
"128/128", "mrtc", "fac", 698, 734
"192/192", "mrtc", "fac", 658, 734
"256/256", "mrtc", "fac", 658, 734
"512/512", "mrtc", "fac", 644, 734
"1024/1024", "mrtc", "fac", 589, 734
"32/32", "mrtc", "fdct", 2957, 3182
"128/128", "mrtc", "fdct", 2967, 3182
"192/192", "mrtc", "fdct", 2934, 3182
"256/256", "mrtc", "fdct", 2934, 3182
"512/512", "mrtc", "fdct", 2920, 3182
"1024/1024", "mrtc", "fdct", 2844, 3182
"32/32", "mrtc", "fft1", 148258, 50987
"128/128", "mrtc", "fft1", 116495, 50987
"192/192", "mrtc", "fft1", 114157, 50987
"256/256", "mrtc", "fft1", 54154, 50987
"512/512", "mrtc", "fft1", 47316, 50987
"1024/1024", "mrtc", "fft1", 46952, 50987
"32/32", "mrtc", "fibcall", 702, 734
"128/128", "mrtc", "fibcall", 698, 734
"192/192", "mrtc", "fibcall", 658, 734
"256/256", "mrtc", "fibcall", 658, 734
"512/512", "mrtc", "fibcall", 644, 734
"1024/1024", "mrtc", "fibcall", 589, 734
"32/32", "mrtc", "fir", 2829, 2833
"128/128", "mrtc", "fir", 2825, 2833
"192/192", "mrtc", "fir", 2795, 2833
"256/256", "mrtc", "fir", 2795, 2833
"512/512", "mrtc", "fir", 2689, 2833
"1024/1024", "mrtc", "fir", 2630, 2833
"32/32", "mrtc", "insertsort", 2134, 2117
"128/128", "mrtc", "insertsort", 2127, 2117
"192/192", "mrtc", "insertsort", 2097, 2117
"256/256", "mrtc", "insertsort", 2094, 2117
"512/512", "mrtc", "insertsort", 1976, 2117
"1024/1024", "mrtc", "insertsort", 1917, 2117
"32/32", "mrtc", "janne_complex", 1000, 1020
"128/128", "mrtc", "janne_complex", 996, 1020
"192/192", "mrtc", "janne_complex", 916, 1020
"256/256", "mrtc", "janne_complex", 922, 1020
"512/512", "mrtc", "janne_complex", 902, 1020
"1024/1024", "mrtc", "janne_complex", 847, 1020
"32/32", "mrtc", "jfdctint", 4671, 4932
"128/128", "mrtc", "jfdctint", 4677, 4932
"192/192", "mrtc", "jfdctint", 4644, 4932
"256/256", "mrtc", "jfdctint", 4641, 4932
"512/512", "mrtc", "jfdctint", 4624, 4932
"1024/1024", "mrtc", "jfdctint", 4558, 4932
"32/32", "mrtc", "lcdnum", 1121, 1119
"128/128", "mrtc", "lcdnum", 1117, 1119
"192/192", "mrtc", "lcdnum", 1087, 1119
"256/256", "mrtc", "lcdnum", 1087, 1119
"512/512", "mrtc", "lcdnum", 1014, 1119
"1024/1024", "mrtc", "lcdnum", 955, 1119
"32/32", "mrtc", "lms", 15541384, 6217549
"128/128", "mrtc", "lms", 12357685, 6217549
"192/192", "mrtc", "lms", 11986248, 6217549
"256/256", "mrtc", "lms", 11831205, 6217549
"512/512", "mrtc", "lms", 7547615, 6217549
"1024/1024", "mrtc", "lms", 8421512, 6217549
"32/32", "mrtc", "loop3", 702, 734
"128/128", "mrtc", "loop3", 698, 734
"192/192", "mrtc", "loop3", 658, 734
"256/256", "mrtc", "loop3", 658, 734
"512/512", "mrtc", "loop3", 644, 734
"1024/1024", "mrtc", "loop3", 589, 734
"32/32", "mrtc", "ludcmp", 153696, 49692
"128/128", "mrtc", "ludcmp", 66683, 49692
"192/192", "mrtc", "ludcmp", 59733, 49692
"256/256", "mrtc", "ludcmp", 52246, 49692
"512/512", "mrtc", "ludcmp", 50545, 49692
"1024/1024", "mrtc", "ludcmp", 50414, 49692
"32/32", "mrtc", "matmult", 106292, 104490
"128/128", "mrtc", "matmult", 106291, 104490
"192/192", "mrtc", "matmult", 106258, 104490
"256/256", "mrtc", "matmult", 106258, 104490
"512/512", "mrtc", "matmult", 104313, 104490
"1024/1024", "mrtc", "matmult", 104251, 104490
"32/32", "mrtc", "minmax", 1012, 1032
"128/128", "mrtc", "minmax", 982, 1032
"192/192", "mrtc", "minmax", 922, 1032
"256/256", "mrtc", "minmax", 938, 1032
"512/512", "mrtc", "minmax", 887, 1032
"1024/1024", "mrtc", "minmax", 825, 1032
"32/32", "mrtc", "minver", 25520, 12775
"128/128", "mrtc", "minver", 20377, 12775
"192/192", "mrtc", "minver", 19741, 12775
"256/256", "mrtc", "minver", 14564, 12775
"512/512", "mrtc", "minver", 12129, 12775
"1024/1024", "mrtc", "minver", 11967, 12775
"32/32", "mrtc", "ndes", 34599, 34374
"128/128", "mrtc", "ndes", 34568, 34374
"192/192", "mrtc", "ndes", 34577, 34374
"256/256", "mrtc", "ndes", 34479, 34374
"512/512", "mrtc", "ndes", 34219, 34374
"1024/1024", "mrtc", "ndes", 34158, 34374
"32/32", "mrtc", "nsichneu", 37267, 25885
"128/128", "mrtc", "nsichneu", 29809, 25885
"192/192", "mrtc", "nsichneu", 30883, 25885
"256/256", "mrtc", "nsichneu", 22396, 25885
"512/512", "mrtc", "nsichneu", 27656, 25885
"1024/1024", "mrtc", "nsichneu", 23792, 25885
"32/32", "mrtc", "ns", 12988, 9913
"128/128", "mrtc", "ns", 12984, 9913
"192/192", "mrtc", "ns", 12951, 9913
"256/256", "mrtc", "ns", 9795, 9913
"512/512", "mrtc", "ns", 9778, 9913
"1024/1024", "mrtc", "ns", 9719, 9913
"32/32", "mrtc", "exam", 7109, 5492
"128/128", "mrtc", "exam", 6295, 5492
"192/192", "mrtc", "exam", 5426, 5492
"256/256", "mrtc", "exam", 5432, 5492
"512/512", "mrtc", "exam", 5412, 5492
"1024/1024", "mrtc", "exam", 5064, 5492
"32/32", "mrtc", "qurt", 72831, 27689
"128/128", "mrtc", "qurt", 53446, 27689
"192/192", "mrtc", "qurt", 46372, 27689
"256/256", "mrtc", "qurt", 29794, 27689
"512/512", "mrtc", "qurt", 26043, 27689
"1024/1024", "mrtc", "qurt", 28408, 27689
"32/32", "mrtc", "recursion", 3933, 3398
"128/128", "mrtc", "recursion", 3904, 3398
"192/192", "mrtc", "recursion", 3287, 3398
"256/256", "mrtc", "recursion", 3280, 3398
"512/512", "mrtc", "recursion", 3263, 3398
"1024/1024", "mrtc", "recursion", 3211, 3398
"32/32", "mrtc", "select", 7258, 5865
"128/128", "mrtc", "select", 6467, 5865
"192/192", "mrtc", "select", 5703, 5865
"256/256", "mrtc", "select", 5700, 5865
"512/512", "mrtc", "select", 5689, 5865
"1024/1024", "mrtc", "select", 5444, 5865
"32/32", "mrtc", "sqrt", 702, 734
"128/128", "mrtc", "sqrt", 698, 734
"192/192", "mrtc", "sqrt", 658, 734
"256/256", "mrtc", "sqrt", 658, 734
"512/512", "mrtc", "sqrt", 644, 734
"1024/1024", "mrtc", "sqrt", 589, 734
"32/32", "mrtc", "statemate", 624, 624
"128/128", "mrtc", "statemate", 624, 624
"192/192", "mrtc", "statemate", 624, 624
"256/256", "mrtc", "statemate", 1131, 624
"512/512", "mrtc", "statemate", 1117, 624
"1024/1024", "mrtc", "statemate", 989, 624
"32/32", "mrtc", "ud", 14735, 14106
"128/128", "mrtc", "ud", 14100, 14106
"192/192", "mrtc", "ud", 13990, 14106
"256/256", "mrtc", "ud", 14040, 14106
"512/512", "mrtc", "ud", 14026, 14106
"1024/1024", "mrtc", "ud", 14021, 14106
"128/2048", "coremark", "coremark", 6824807, 5992527
"192/2048", "coremark", "coremark", 6810232, 5992527
"256/2048", "coremark", "coremark", 6784194, 5992527
"512/2048", "coremark", "coremark", 6782085, 5992527
"128/2048", "mibench", "basicmath_tiny", 41353969, 32097728
"192/2048", "mibench", "basicmath_tiny", 40135970, 32097728
"256/2048", "mibench", "basicmath_tiny", 37940529, 32097728
"512/2048", "mibench", "basicmath_tiny", 37041354, 32097728
"128/2048", "mibench", "bitcnts", 50958691, 50935509
"192/2048", "mibench", "bitcnts", 50961696, 50935509
"256/2048", "mibench", "bitcnts", 50959730, 50935509
"512/2048", "mibench", "bitcnts", 50964505, 50935509
"128/2048", "mibench", "cjpeg_small", 62491778, 57996775
"192/2048", "mibench", "cjpeg_small", 61853673, 57996775
"256/2048", "mibench", "cjpeg_small", 61691247, 57996775
"512/2048", "mibench", "cjpeg_small", 59835558, 57996775
"128/2048", "mibench", "crc_32", 24497672, 21736150
"192/2048", "mibench", "crc_32", 24836039, 21736150
"256/2048", "mibench", "crc_32", 24836263, 21736150
"512/2048", "mibench", "crc_32", 22777096, 21736150
"128/2048", "mibench", "csusan_small", 3971358, 2406457
"192/2048", "mibench", "csusan_small", 3777072, 2406457
"256/2048", "mibench", "csusan_small", 3577541, 2406457
"512/2048", "mibench", "csusan_small", 2929980, 2406457
"128/2048", "mibench", "dbf", 87591463, 82674973
"192/2048", "mibench", "dbf", 88224066, 82674973
"256/2048", "mibench", "dbf", 86956067, 82674973
"512/2048", "mibench", "dbf", 85078594, 82674973
"128/2048", "mibench", "dijkstra_small", 87194315, 80507099
"192/2048", "mibench", "dijkstra_small", 87175092, 80507099
"256/2048", "mibench", "dijkstra_small", 86879543, 80507099
"512/2048", "mibench", "dijkstra_small", 86569289, 80507099
"128/2048", "mibench", "djpeg_small", 16696868, 15852901
"192/2048", "mibench", "djpeg_small", 17385736, 15852901
"256/2048", "mibench", "djpeg_small", 16640202, 15852901
"512/2048", "mibench", "djpeg_small", 16222179, 15852901
"128/2048", "mibench", "drijndael", 115279915, 90557476
"192/2048", "mibench", "drijndael", 116047236, 90557476
"256/2048", "mibench", "drijndael", 114917860, 90557476
"512/2048", "mibench", "drijndael", 112052350, 90557476
"128/2048", "mibench", "ebf", 87740494, 82954962
"192/2048", "mibench", "ebf", 88537339, 82954962
"256/2048", "mibench", "ebf", 87262691, 82954962
"512/2048", "mibench", "ebf", 85379556, 82954962
"128/2048", "mibench", "erijndael", 121819082, 94681740
"192/2048", "mibench", "erijndael", 122614948, 94681740
"256/2048", "mibench", "erijndael", 123070196, 94681740
"512/2048", "mibench", "erijndael", 120409040, 94681740
"128/2048", "mibench", "esusan_small", 7030247, 4595186
"192/2048", "mibench", "esusan_small", 6835740, 4595186
"256/2048", "mibench", "esusan_small", 5962698, 4595186
"512/2048", "mibench", "esusan_small", 4953841, 4595186
"128/2048", "mibench", "fft_tiny", 11544402, 8276476
"192/2048", "mibench", "fft_tiny", 10819841, 8276476
"256/2048", "mibench", "fft_tiny", 10359303, 8276476
"512/2048", "mibench", "fft_tiny", 9798484, 8276476
"128/2048", "mibench", "ifft_tiny", 11272405, 8037994
"192/2048", "mibench", "ifft_tiny", 10552613, 8037994
"256/2048", "mibench", "ifft_tiny", 10135944, 8037994
"512/2048", "mibench", "ifft_tiny", 9541614, 8037994
"128/2048", "mibench", "patricia", 288361656, 233865657
"192/2048", "mibench", "patricia", 290360769, 233865657
"256/2048", "mibench", "patricia", 278500641, 233865657
"512/2048", "mibench", "patricia", 269364852, 233865657
"128/2048", "mibench", "qsort_small", 69836360, 47709170
"192/2048", "mibench", "qsort_small", 70750476, 47709170
"256/2048", "mibench", "qsort_small", 68656188, 47709170
"512/2048", "mibench", "qsort_small", 71988969, 47709170
"128/2048", "mibench", "rawcaudio", 86696918, 73413564
"192/2048", "mibench", "rawcaudio", 86696887, 73413564
"256/2048", "mibench", "rawcaudio", 86724765, 73413564
"512/2048", "mibench", "rawcaudio", 86696870, 73413564
"128/2048", "mibench", "rawdaudio", 65526567, 55339362
"192/2048", "mibench", "rawdaudio", 65526536, 55339362
"256/2048", "mibench", "rawdaudio", 65603953, 55339362
"512/2048", "mibench", "rawdaudio", 65526519, 55339362
"128/2048", "mibench", "rsynth_tiny", 67477539, 46873296
"192/2048", "mibench", "rsynth_tiny", 62798203, 46873296
"256/2048", "mibench", "rsynth_tiny", 59704444, 46873296
"512/2048", "mibench", "rsynth_tiny", 59221113, 46873296
"128/2048", "mibench", "search_large", 21557227, 13465862
"192/2048", "mibench", "search_large", 22136151, 13465862
"256/2048", "mibench", "search_large", 21883050, 13465862
"512/2048", "mibench", "search_large", 19095379, 13465862
"128/2048", "mibench", "search_small", 856389, 542303
"192/2048", "mibench", "search_small", 881065, 542303
"256/2048", "mibench", "search_small", 868932, 542303
"512/2048", "mibench", "search_small", 751249, 542303
"128/2048", "mibench", "sha", 26287052, 24025790
"192/2048", "mibench", "sha", 26282121, 24025790
"256/2048", "mibench", "sha", 26007549, 24025790
"512/2048", "mibench", "sha", 24050106, 24025790
"128/2048", "mibench", "ssusan_small", 35468771, 32555203
"192/2048", "mibench", "ssusan_small", 35063760, 32555203
"256/2048", "mibench", "ssusan_small", 34730386, 32555203
"512/2048", "mibench", "ssusan_small", 34581108, 32555203
"128/2048", "mrtc", "adpcm", 2236522, 2237724
"192/2048", "mrtc", "adpcm", 2236489, 2237724
"256/2048", "mrtc", "adpcm", 2236474, 2237724
"512/2048", "mrtc", "adpcm", 2236459, 2237724
"128/2048", "mrtc", "bsort100", 207219, 177370
"192/2048", "mrtc", "bsort100", 207183, 177370
"256/2048", "mrtc", "bsort100", 207186, 177370
"512/2048", "mrtc", "bsort100", 177229, 177370
"128/2048", "mrtc", "bs", 772, 836
"192/2048", "mrtc", "bs", 739, 836
"256/2048", "mrtc", "bs", 745, 836
"512/2048", "mrtc", "bs", 725, 836
"128/2048", "mrtc", "cnt", 3975, 4215
"192/2048", "mrtc", "cnt", 3951, 4215
"256/2048", "mrtc", "cnt", 3948, 4215
"512/2048", "mrtc", "cnt", 3931, 4215
"128/2048", "mrtc", "compress", 7715, 7314
"192/2048", "mrtc", "compress", 7685, 7314
"256/2048", "mrtc", "compress", 7685, 7314
"512/2048", "mrtc", "compress", 7668, 7314
"128/2048", "mrtc", "cover", 1833, 1816
"192/2048", "mrtc", "cover", 1803, 1816
"256/2048", "mrtc", "cover", 1759, 1816
"512/2048", "mrtc", "cover", 1694, 1816
"128/2048", "mrtc", "crc", 15377, 15468
"192/2048", "mrtc", "crc", 15323, 15468
"256/2048", "mrtc", "crc", 15323, 15468
"512/2048", "mrtc", "crc", 15282, 15468
"128/2048", "mrtc", "duff", 1200, 1249
"192/2048", "mrtc", "duff", 1167, 1249
"256/2048", "mrtc", "duff", 1167, 1249
"512/2048", "mrtc", "duff", 1153, 1249
"128/2048", "mrtc", "edn", 49281, 49161
"192/2048", "mrtc", "edn", 49257, 49161
"256/2048", "mrtc", "edn", 49194, 49161
"512/2048", "mrtc", "edn", 49183, 49161
"128/2048", "mrtc", "expint", 77865, 77678
"192/2048", "mrtc", "expint", 77832, 77678
"256/2048", "mrtc", "expint", 77521, 77678
"512/2048", "mrtc", "expint", 77507, 77678
"128/2048", "mrtc", "fac", 691, 734
"192/2048", "mrtc", "fac", 658, 734
"256/2048", "mrtc", "fac", 658, 734
"512/2048", "mrtc", "fac", 644, 734
"128/2048", "mrtc", "fdct", 2967, 3182
"192/2048", "mrtc", "fdct", 2934, 3182
"256/2048", "mrtc", "fdct", 2934, 3182
"512/2048", "mrtc", "fdct", 2920, 3182
"128/2048", "mrtc", "fft1", 116216, 50987
"192/2048", "mrtc", "fft1", 114157, 50987
"256/2048", "mrtc", "fft1", 54154, 50987
"512/2048", "mrtc", "fft1", 47316, 50987
"128/2048", "mrtc", "fibcall", 691, 734
"192/2048", "mrtc", "fibcall", 658, 734
"256/2048", "mrtc", "fibcall", 658, 734
"512/2048", "mrtc", "fibcall", 644, 734
"128/2048", "mrtc", "fir", 2825, 2833
"192/2048", "mrtc", "fir", 2795, 2833
"256/2048", "mrtc", "fir", 2795, 2833
"512/2048", "mrtc", "fir", 2689, 2833
"128/2048", "mrtc", "insertsort", 2127, 2117
"192/2048", "mrtc", "insertsort", 2097, 2117
"256/2048", "mrtc", "insertsort", 2094, 2117
"512/2048", "mrtc", "insertsort", 1976, 2117
"128/2048", "mrtc", "janne_complex", 989, 1020
"192/2048", "mrtc", "janne_complex", 916, 1020
"256/2048", "mrtc", "janne_complex", 922, 1020
"512/2048", "mrtc", "janne_complex", 902, 1020
"128/2048", "mrtc", "jfdctint", 4674, 4932
"192/2048", "mrtc", "jfdctint", 4644, 4932
"256/2048", "mrtc", "jfdctint", 4641, 4932
"512/2048", "mrtc", "jfdctint", 4624, 4932
"128/2048", "mrtc", "lcdnum", 1117, 1119
"192/2048", "mrtc", "lcdnum", 1087, 1119
"256/2048", "mrtc", "lcdnum", 1087, 1119
"512/2048", "mrtc", "lcdnum", 1014, 1119
"128/2048", "mrtc", "lms", 12328843, 6217549
"192/2048", "mrtc", "lms", 11986248, 6217549
"256/2048", "mrtc", "lms", 11831205, 6217549
"512/2048", "mrtc", "lms", 7547615, 6217549
"128/2048", "mrtc", "loop3", 691, 734
"192/2048", "mrtc", "loop3", 658, 734
"256/2048", "mrtc", "loop3", 658, 734
"512/2048", "mrtc", "loop3", 644, 734
"128/2048", "mrtc", "ludcmp", 66839, 49692
"192/2048", "mrtc", "ludcmp", 59733, 49692
"256/2048", "mrtc", "ludcmp", 52246, 49692
"512/2048", "mrtc", "ludcmp", 50545, 49692
"128/2048", "mrtc", "matmult", 106291, 104490
"192/2048", "mrtc", "matmult", 106258, 104490
"256/2048", "mrtc", "matmult", 106258, 104490
"512/2048", "mrtc", "matmult", 104313, 104490
"128/2048", "mrtc", "minmax", 982, 1032
"192/2048", "mrtc", "minmax", 922, 1032
